,id,state,managers,created_on,modified,next_contact_date,tier,nickname,external_id,ext_acct_id,license_number,old_license_number,license_inactive,business_identifier,ein,directions,delivery_preferences,currency,shipping_charge,brand,name,dba,business_license_name,description,website,address,old_address,unit_number,zipcode,city,county,country,lat,long,phone,phone_extension,email,notes,leaflink_last_views,leaflink_source,reason,archived,delinquent,discount_percent,owner,partner,price_schedule,service_zone,license_type,payment_term,status,reason_product,external_ids
187,318273,CA,[8502],2019-11-06T13:47:20.370487-08:00,2020-06-16T15:38:12.194535-07:00,,,March & Ash VISTA,,,C10-0000636-LIC,,False,,,,"<p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: Calibri, sans-serif; line-height: 22px; color: rgb(103, 106, 108);""><span style=""font-weight: 700;"">Days</span>: Mon-Friday<o:p></o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: Calibri, sans-serif; line-height: 22px; color: rgb(103, 106, 108);""><span style=""font-weight: 700;"">Hours</span>: 8-5pm</p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: Calibri, sans-serif; line-height: 22px; color: rgb(103, 106, 108);""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: Calibri, sans-serif; line-height: 22px; color: rgb(103, 106, 108);""><span style=""font-size: 1em;""><span style=""font-weight: 700;"">INVOICE &amp; COA's MUST BE SENT&nbsp;TO THE FOLLOWING EMAILS</span></span></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: Calibri, sans-serif;"">luis@marchandash.com<o:p></o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: Calibri, sans-serif;"">ashleigh@marchandash.com<o:p></o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: Calibri, sans-serif;"">Jill@marchandhash.com<o:p></o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: Calibri, sans-serif;"">Jon@marchandash.com<o:p></o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: Calibri, sans-serif;"">christian@marchandash.com<o:p></o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: Calibri, sans-serif;"">Omar@marchandash.com<o:p></o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: Calibri, sans-serif;"">accounting@marchandash.com<o:p></o:p></p>",USD,,,Honey Oil Collective,,,,,2465 Dogwood Way,,Suite 100,92081,Vista,,,33.150383,-117.220390,,,,,,False,,False,False,0.0000,5301,8750.0,413.0,1956.0,83.0,4.0,1055.0,,{}
188,113369,CA,[],2018-05-30T14:02:22.517748-07:00,2018-05-31T01:45:03.188259-07:00,,,HOTN Cultivation Co,,,A10-17-0000034,,False,,,,,USD,,,HOTN Cultivation Co,,,,,68945 Vista Chino Ste A,,,92234,Cathedral City,,,33.844700,-116.459578,7608327614,,askme@hotn.club,,,False,,False,False,0.0000,5301,3829.0,,,32.0,,,,{}
189,290313,CA,[],2019-09-16T17:22:54.492320-07:00,2019-09-16T17:22:55.615484-07:00,,,,,,C12-0000024-LIC,,False,,,,,USD,,,House of lucidity,,,,,36399 cathedral canyon drive,,,92234,Cathedral city,,,33.783873,-116.466930,7608336222,,m.dietrich@houseoflucidity.com,,,False,,False,False,0.0000,5301,,,,98.0,,,,{}
190,113370,CA,[35250],2018-05-30T14:02:22.617308-07:00,2020-04-09T14:41:40.402687-07:00,,,House of Organics,,,C10-0000350-LIC,,False,,,,,USD,,,House of Organics,,,,,8848 Fruitridge Rd,,,95826,Sacramento,,,38.525149,-121.373803,9163813769,,houseoforganics13@gmail.com,,,False,,False,False,0.0000,5301,9625.0,,,83.0,4.0,1063.0,,{}
191,475380,CA,[],2020-07-23T15:43:49.435816-07:00,2020-07-23T15:43:49.529151-07:00,,,,,,C-10-0000409-LIC,,False,,,,,USD,,,HPRC Eureka,HPRC Eureka,,,,445 4th St.,,,95519,Eureka,,,38.581803,-121.501186,,,,,,True,,False,False,0.0000,5301,10817.0,,,32.0,,,,{}
192,113371,CA,[],2018-05-30T14:02:22.714777-07:00,2018-05-31T02:00:01.930144-07:00,,,HTP Group - Enterprise,,,A10-18-0000282,,False,,,,,USD,,,HTP Group - Enterprise,,,,,1419 Enterprise St,,,94589,Vallejo,,,38.135376,-122.258319,7072602626,,htpgroup707@gmail.com,,,False,,False,False,0.0000,5301,4805.0,,,32.0,,,,{}
193,406603,CA,[32436],2020-04-10T11:31:09.051913-07:00,2020-07-23T16:31:09.180561-07:00,,,HPC,,,C10-0000064-LIC,,False,,,,,USD,,,"Hueneme Patient Consumer Collective, LLC",,,,,501 Channel Islands Blvd,,Unit 302,93041,Port Hueneme,,,34.176413,-119.211845,,,hello@420hpc.com,,,False,,False,False,0.0000,5301,5537.0,,,83.0,13.0,931.0,,{}
194,113372,CA,[],2018-05-30T14:02:22.814773-07:00,2018-10-30T17:12:13.084854-07:00,,,Hugs Alternative Care,,,A10-18-0000129,,False,,,,,USD,,,Hugs Alternative Care,,,,,2035 Stockton Blvd,,,95817,Sacramento,,,38.558483,-121.461195,9164523699,,HugsAlternative@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
195,457341,CA,[],2020-06-25T22:21:14.161584-07:00,2020-06-25T22:21:15.743247-07:00,,,,,,C10-0000696-LIC,,False,,,,,USD,,,Humboldt Herb & Market,Humboldt Herb & Market,,,,427 H st,,,95570,Arcata,,,,,,,,,,True,,False,False,0.0000,5301,10065.0,,,83.0,,,,{}
196,175852,CA,[],2019-01-23T09:57:11.364238-08:00,2019-01-23T09:58:47.821158-08:00,,,,,,A12-18-0000025,,False,,,,,USD,,,Humboldt Patient Resource Center,Humboldt Patient Resource Center,,,,980 6th Street,,,95503,Arcata,,,40.801699,-124.160532,,,,,2019-01-23T09:58:47.820216-08:00,True,buyer_opted_in,False,False,0.0000,5301,3943.0,,,35.0,,,,{}
197,242288,CA,[35250],2019-06-21T10:53:50.943136-07:00,2020-09-23T15:06:24.171716-07:00,,,HPRC,,,A12-18-0000025-TEMP,,False,,,<p>Kylen is new buyer&nbsp;</p>,,USD,,,Humboldt Patient Resource Center,,,,,980 6th Street,,,95521,Arcata,,,40.867116,-124.089472,7076832313,,vending@HPRCArcata.com,,,False,,False,False,0.0000,5301,,,1441.0,98.0,1.0,,,{}
198,261863,CA,[],2019-07-18T00:32:23.602739-07:00,2019-07-27T14:00:02.615737-07:00,,,,,,C12-0000082,,False,,,,,USD,,,Ideal Chill Distribution,Ideal Chill Distribution,,,,21418 Osborne St.,,,91304,Canoga Park,,,34.233247,-118.598354,,,,,2019-07-18T00:32:26.330688-07:00,True,,False,False,0.0000,5301,7759.0,,,98.0,,,,{}
199,113373,CA,[],2018-05-30T14:02:22.912352-07:00,2018-05-31T02:15:04.181433-07:00,,,Iguana Collective,,,A10-18-0000158,,False,,,,,USD,,,Iguana Collective,,,,,68449 Perez Rd Suite 1,,,92234,Cathedral City,,,33.784188,-116.467842,7606998340,,iguanacollective@gmail.com,,,False,,False,False,0.0000,5301,4933.0,,,32.0,,,,{}
200,282596,CA,[8502],2019-08-27T13:12:09.060090-07:00,2020-06-16T15:40:33.222201-07:00,,,March & Ash IMPERIAL,,,C10-0000541-LIC,,False,,,,"<p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt; line-height: 22px; color: rgb(103, 106, 108);""><b>Days</b>: Mon-Sunday<o:p></o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt; line-height: 22px; color: rgb(103, 106, 108);""><b>Hours</b>: 8-5pm</p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt; line-height: 22px; color: rgb(103, 106, 108);""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt; line-height: 22px; color: rgb(103, 106, 108);""><span style=""font-size: 1em;""><b>INVOICE &amp; COA's MUST BE SENT&nbsp;TO THE FOLLOWING EMAILS</b></span></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: Calibri, sans-serif;"">luis@marchandash.com<o:p></o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: Calibri, sans-serif;"">ashleigh@marchandash.com<o:p></o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: Calibri, sans-serif;"">Jill@marchandhash.com<o:p></o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: Calibri, sans-serif;"">Jon@marchandash.com<o:p></o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: Calibri, sans-serif;"">Zack@marchandash.com<o:p></o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: Calibri, sans-serif;"">jeanette@marchandash.com<o:p></o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: Calibri, sans-serif;"">accounting@marchandash.com<o:p></o:p></p>",USD,,,Imperial Greens Retail Outlet,,,,,2433 Marshall Ave,,Suite 3,92251,Imperial,,,33.737707,-116.862726,6193147336,,luis@marchandash.com,,,False,,False,False,0.0000,5301,,,3668.0,98.0,4.0,1055.0,,{}
201,113374,CA,[],2018-05-30T14:02:23.011386-07:00,2018-05-31T02:30:03.001425-07:00,,,IVTHC,,,A10-18-0000328,,False,,,,,USD,,,IVTHC,,,,,11555 Palm Dr,,,92240,Desert Hot Springs,,,33.964772,-116.501882,7606997935,,cvwellness420@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
202,113375,CA,[],2018-05-30T14:02:23.104959-07:00,2019-10-11T15:47:21.640061-07:00,,,Jayden's Journey,,,A10-18-0000308,,False,,,,,USD,,,Jayden's Journey,,,,,5054 Pentecost Dr. Suite E,,,95356,Modesto,,,37.712292,-121.001488,2095817700,,jayden.journey11@gmail.com,,,False,,True,False,0.0000,5301,,,,32.0,,,,{}
203,298761,CA,[],2019-09-30T18:48:24.606878-07:00,2019-09-30T18:48:26.312214-07:00,,,,,,C9-0000165,,False,,,,,USD,,,Jay Goods Delivery,Jay Goods Delivery,Jay Goods LLC,<p>(916) 519 - 5747</p><p>(916) 519 - 5747</p><hr><p>(916) 519 - 5747</p><p>(916) 519 - 5747</p><p>(916) 519 - 5747</p><p>(916) 519 - 5747</p><p><br></p><p>jaygoodsdelivery@gmail.com</p>,http://jaygoods.store,241 N 10th St,,7C,95814,Sacramento,California,USA,,,9165195747,,,,2019-10-21T22:14:37.793114-07:00,True,,False,False,0.0000,5301,6479.0,,,96.0,,,,{}
204,263092,CA,[17836],2019-07-19T12:59:53.010100-07:00,2019-07-29T21:00:01.820111-07:00,,,,,,M10-17-0000104-TEMP,,False,,,,,USD,,,Jet Room,,,,http://jetroom.com,"17499 Adelanto Road Adelanto, CA USA 92301",,,92301,adelanto,,,34.567991,-117.400136,8335387666,,,,,False,,False,False,0.0000,5301,,,,83.0,,,,{}
205,113376,CA,[],2018-05-30T14:02:23.198530-07:00,2018-05-31T02:45:03.561064-07:00,,,Joy of Life Wellness Center,,,A10-18-0000264,,False,,,,,USD,,,Joy of Life Wellness Center,,,,,142 W Oasis Rd,,,92262,Palm Springs,,,33.861639,-116.546460,7603181420,,joyoflifewellness@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
206,161447,CA,[8502],2018-12-03T11:42:53.856336-08:00,2019-10-16T13:19:46.991066-07:00,,,,,,A10-18-0000220,,False,,,,,USD,,,Kannabis Works,,,,,2106 S Susan St,,,92704,Santa Ana,,,33.718504,-117.913090,,,alex@kannabisworks.com,,,False,,False,False,0.0000,5301,4811.0,,1442.0,32.0,,,,{}
207,279341,CA,[35250],2019-08-21T23:56:39.551522-07:00,2019-08-21T23:56:41.001346-07:00,,,Jayden's Journey,,,C10-0000175-LIC,,False,,,,,USD,,,Kase's Journey,,,,,4030 Farm Supply RD,,,95307,Ceres,,,35.247268,-120.671796,2098465300,,saransouze3@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,1.0,,,{}
208,166287,CA,[27671],2018-12-17T10:14:58.279788-08:00,2020-03-06T12:24:22.369589-08:00,,,Ketama,,,C10-18-0000011-TEMP,,False,,,,<p>Delivery before 9am.&nbsp; They cannot accept deliveries once the store has opened.&nbsp;&nbsp;</p>,USD,,,Ketama Cooperative,,,,,14 Valencia St,,,94103,San Francisco,,,37.771799,-122.422727,4152179257,,imthealeph@gmail.com,<p>Frank is the Manager/Buyer.&nbsp; Total staff of 8.&nbsp;&nbsp;</p>,,False,,False,False,0.0000,5301,,,1441.0,32.0,4.0,1055.0,,{}
209,473177,CA,[],2020-07-21T09:35:00.677844-07:00,2020-07-21T09:35:00.762578-07:00,,,,,,C12-0000311-LIC,,False,,,,,USD,,,Kind Delivery Co.,Kind Delivery Co.,,,,571 Crane St.,,,92530,Lake Elsinore,,,33.688568,-117.338647,,,,,,True,,False,False,0.0000,5301,10684.0,,,98.0,,,,{}
210,272386,CA,[35250],2019-08-10T10:25:56.108677-07:00,2020-08-29T09:41:45.674450-07:00,,,,,,C10-0000266-LIC,,False,,,,,USD,,,Kind Farma,,,,,946 OLIVE DR,,,95616,davis,,,38.539782,-121.739103,5302315695,,paul@thekindfarma.com,,,False,,False,False,0.0000,5301,6311.0,,,83.0,1.0,,,{}
211,113377,CA,[],2018-05-30T14:02:23.294246-07:00,2018-05-31T03:45:05.241104-07:00,,,KindPeoples - Dubois Street,,,A10-17-0000002,,False,,,,,USD,,,KindPeoples - Dubois Street,,,,,140 Dubois St Suite C,,,95060,Santa Cruz,,,36.986146,-122.038685,8318246200,,info@kindpeoples.org,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
212,113378,CA,[],2018-05-30T14:02:23.390885-07:00,2018-05-31T03:45:05.793472-07:00,,,KindPeoples - Soquel Avenue,,,A10-17-0000003,,False,,,,,USD,,,KindPeoples - Soquel Avenue,,,,,3600 Soquel Ave,,,95062,Santa Cruz,,,36.985676,-121.982587,8314718562,,info@kindpeoples.org,,,False,,False,False,0.0000,5301,5016.0,,,32.0,,,,{}
213,272979,CA,[32436],2019-08-12T10:52:30.927294-07:00,2020-09-08T11:46:13.388365-07:00,,,,,,C10-0000026-LIC,,False,,,,,USD,,,King's Crew,,,,,5630 E. Pacific Coast Highway,,,90814,Long Beach,,,33.740159,-118.093832,5625135441,,,,,False,,False,False,0.0000,5301,7025.0,,,32.0,4.0,,,{}
214,506101,CA,[],2020-09-02T14:15:54.930029-07:00,2020-09-02T14:15:55.414928-07:00,,,,,,C10-0000687,,False,,,,,USD,,,KISKANU,KISKANU,,<p><b>Delivery Intake Hours: 10am-5pm</b></p><p>Please have driver call (707-497-6193) 30mins before arrival.</p>,,2200 4th St,,,95501,Eureka,,,40.804495,-124.155479,,,,,,True,clicked_shop_brand,False,False,0.0000,5301,9875.0,,,83.0,,,,{}
215,493310,CA,[8502],2020-08-14T10:58:17.288598-07:00,2020-08-14T10:58:17.288625-07:00,,,,,,C10-000174-LIC,,False,,,,,USD,,,Klover,,,,,3500 Estudillo St,,,92110,San Diego,,,32.743263,-117.188556,6196880888,,info@kloverup.com,,,False,,False,False,0.0000,5301,,,1956.0,83.0,3.0,,,{}
216,490448,CA,[35250],2020-08-10T19:13:18.876810-07:00,2020-08-11T13:25:50.747062-07:00,,,,,,C10-0000291-LIC,,False,,,,"<p><span id=""docs-internal-guid-e38c4cdc-7fff-c34d-7923-56ab624fe401""><span style=""font-size: 11pt; font-family: &quot;Proxima Nova&quot;, sans-serif; color: rgb(53, 55, 68); background-color: transparent; font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre-wrap;"">Delivery Windows Monday-Thursday 9a-6p Friday no deliveries after 5pm</span></span><br></p>",USD,,,Kolas BLUMENFIELD,,,,,1220 Blumenfield Drive,,,95815,Sacramento,,,38.604080,-121.438621,9165641100,,,,,False,,False,False,0.0000,5301,8168.0,,5831.0,83.0,,931.0,,{}
217,113379,CA,[],2018-05-30T14:02:23.491323-07:00,2019-10-11T13:01:45.231802-07:00,,,Koreatown Collective,,,A10-18-0000183,,False,,,,,USD,,,Koreatown Collective,,,,,7382 Melrose Ave,,,90046,Los Angeles,,,34.083478,-118.350958,3239519513,,ktowncollective@gmail.com,,,False,,True,False,0.0000,5301,,,,32.0,,,,{}
218,193620,CA,[13277],2019-03-19T14:11:41.814480-07:00,2020-07-21T14:20:57.198716-07:00,,,,,,C10-0000483-LIC,,False,,,,,USD,,,KoreaTown Collective,,,,,7382 Melrose Ave,,,90046,Los Angeles,,,34.083461,-118.350919,3239519513,,codycubrich@gmail.com,,,False,,False,False,0.0000,5301,8124.0,413.0,1440.0,83.0,4.0,1055.0,,{}
219,127528,CA,[35250],2018-07-25T13:04:08.663200-07:00,2019-10-23T10:33:17.484775-07:00,,,,,,A12-17-0000003-TEMP,,False,,,,<p>Call 30 min before arrival any day of the week.&nbsp;</p>,USD,,,Kure Wellness,,,,,800 lake Mendocino Dr,,,95482,Ukiah,,,39.196527,-123.192492,7076215390,,kurewellnessgroup@gmail.com,,,False,,True,False,0.0000,5301,,,,30.0,3.0,1055.0,,{}
220,294779,CA,[35250],2019-09-23T11:36:21.329713-07:00,2020-09-22T11:55:03.478039-07:00,,,,,,C12-0000152,,False,,,,,USD,,,Kure Wellness Inc.,"Kure Wellness, Inc.",,,,800 lake Mendocino dr,,,95482,Ukiah,,,39.196294,-123.192581,,,,,2019-09-23T11:37:51.110474-07:00,True,,False,False,0.0000,5301,5198.0,,,98.0,,1055.0,,{}
221,113380,CA,[],2018-05-30T14:02:23.587478-07:00,2019-03-18T04:58:33.579787-07:00,,,Kushism - Van Nuys,,,A10-18-0000217,,False,,,,,USD,,,Kushism - Van Nuys,,,,,7555 Woodley Ave,,,91406,Van Nuys,,,34.208217,-118.483886,8189943446,,info@kushisminc.com,,,False,,False,False,0.0000,5301,5621.0,,,32.0,,,,{}
222,332620,CA,[],2019-12-02T13:45:21.888174-08:00,2019-12-02T13:45:22.926047-08:00,,,,,,C12-0000213,,False,,,,,USD,,,KZD Ventures Inc,KZD Ventures Inc,,,,655 kennedy st,,,94606,Oakland,,,37.776759,-122.237777,,,,,2019-12-02T13:45:25.640405-08:00,True,,False,False,0.0000,5301,7327.0,,,98.0,,,,{}
223,113381,CA,[],2018-05-30T14:02:23.683192-07:00,2018-11-06T07:34:48.423103-08:00,,,La Brea Collective,,,A10-18-0000337,,False,,,,,USD,,,La Brea Collective,,,,,5057 Pico Blvd,,,90019,Los Angeles,,,34.048188,-118.347861,3234243908,,labreacollective@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
224,130091,CA,[],2018-08-08T08:35:34.232730-07:00,2018-08-08T08:35:36.467468-07:00,,,,,,A10-18-0000182-TEMP,,False,,,,,USD,,,LA Cannabis Co,,,,,3791 2nd Avenue,,,90018,Los Angeles,,,34.018748,-118.319333,,,,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
225,115257,CA,[],2018-06-07T13:23:18.353823-07:00,2018-06-07T13:23:19.591772-07:00,,,,,,102-753760,,False,,,,,USD,,,Lady Chatterley’s Lover,Lady Chatterley’s Lover,,,,1465 Donner Avenue,,,94124,San Francisco,,,,,,,,,2018-06-07T13:23:18.351826-07:00,True,,False,False,0.0000,5301,4568.0,,,25.0,,,,{}
226,113383,CA,[],2018-05-30T14:02:23.873270-07:00,2018-05-31T04:30:00.814422-07:00,,,Lakeside Herbal Solutions,,,A10-18-0000136,,False,,,,,USD,,,Lakeside Herbal Solutions,,,,,4345 Mullen Ave,,,95422,Clearlake,,,38.952249,-122.642206,7079943721,,lhsmgmtllc@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
227,306126,CA,[],2019-10-13T17:21:10.727942-07:00,2019-12-22T01:00:01.357603-08:00,,,,,,C9-0000080,,False,,,,,USD,,,Lakeside remedy,Lakeside remedy,,,,"360 GRAND AVE, 321",,,94610,Oakland,,,37.809148,-122.255397,,,,,2019-10-13T17:21:10.726079-07:00,True,,False,False,0.0000,5301,6361.0,,,96.0,,,,{}
228,273015,CA,[32436],2019-08-12T11:47:20.953261-07:00,2020-07-23T16:49:11.695843-07:00,,,,,,A10-18-0000198-TEMP,,False,,,,<p>TUES OR THURS 10:30AM - 1PM ONLY</p>,USD,,,LAVC,,,,,6132 Wilshire Blvd,,,90048,los angeles,,,34.062965,-118.362093,3235001040,,lavcdispensary@gmail.com,<p>15 BUD TENDERS</p>,,False,,False,False,0.0000,5301,,,,32.0,4.0,,,{}
229,113382,CA,[],2018-05-30T14:02:23.778202-07:00,2018-11-06T07:34:49.757409-08:00,,,LA Wonderland Caregivers,,,A10-18-0000294,,False,,,,,USD,,,LA Wonderland Caregivers,,,,,150 Venice Blvd,,,90015,Downtown,,,34.033959,-118.264585,2137702004,,hotzonemed@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
230,113384,CA,[],2018-05-30T14:02:23.968985-07:00,2019-09-23T15:47:16.836849-07:00,,,LAXCC,,,A10-18-0000252,,False,,,,,USD,,,LAXCC,,,,,8332 Lincoln Blvd,,,90045,Los Angeles,,,33.961917,-118.420714,3104399189,,LAXCC20@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
231,182658,CA,[32436],2019-02-12T12:41:40.880728-08:00,2020-07-23T16:53:26.097272-07:00,,,,,,C10-18-0000067,,False,,,<p><br></p>,,USD,,,LEAF AND LION,,,,,6978 STANLEY ave,,,90805,long beach,,,33.881544,-118.162546,5625430102,,corey.a@leafandlion.com,,,False,,False,False,0.0000,5301,,,1440.0,32.0,1.0,1055.0,,{}
232,113385,CA,[],2018-05-30T14:02:24.062690-07:00,2018-05-31T04:45:01.207766-07:00,,,Leave it to Nature,,,A10-17-0000065,,False,,,,,USD,,,Leave it to Nature,,,,,5340 Shasta Dam Blvd,,,96019,Shasta Lake,,,40.679761,-122.352003,5306917199,,leaveit2nature@yahoo.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
233,113386,CA,[],2018-05-30T14:02:24.078037-07:00,2018-05-31T04:45:01.854689-07:00,,,Leef,,,,,False,,,,,USD,,,Leef,,,,,3700 E. Vista Chino Unit D,,,,Palm Springs,,,33.845499,-116.505185,,,,,,False,,False,False,0.0000,5301,,,,,,,,{}
234,113387,CA,[],2018-05-30T14:02:24.093304-07:00,2018-05-31T04:45:01.947509-07:00,,,Leef Industries,,,,,False,,,,,USD,,,Leef Industries,,,,,3700 E. Vista Chino Unit D,,,92262,Palm Springs,,,33.845499,-116.505185,7608329222,,support@leefindustries.com,,,False,,False,False,0.0000,5301,,,,,,,,{}
235,191482,CA,[],2019-03-09T17:59:09.360464-08:00,2019-03-09T18:16:23.730433-08:00,,,,,,,,False,,,,,USD,,,Legend Distribution,,,,,,,,,Chatsworth,,,,,,,,,,False,,False,False,0.0000,5301,,,,,,,,{}
236,271424,CA,[],2019-08-07T11:24:10.133131-07:00,2019-08-07T11:24:11.290879-07:00,,,,,,C12-0000056-LIC,,False,,,,,USD,,,Legend Distribution,,,,,9419 Mason Ave.,,,91311,chatsworth,,,34.241516,-118.579897,,,,,,False,,False,False,0.0000,5301,10703.0,,,98.0,,,,{}
237,490451,CA,[35250],2020-08-10T19:21:22.007626-07:00,2020-09-22T11:19:29.213472-07:00,,,,,,C10-0000188-LIC,,False,,,,"<p><span id=""docs-internal-guid-27a964a7-7fff-1740-1deb-bbcdf7e6d361""><span style=""font-size: 11pt; font-family: &quot;Proxima Nova&quot;, sans-serif; color: rgb(53, 55, 68); background-color: transparent; font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre-wrap;"">Delivery Windows 10:00am-4:00pm</span></span><br></p>",USD,,,Lemonnade Sacramento,,,,,1115 Fee Dr,,,95815,Sacramento,,,38.600482,-121.441878,9166466340,,,,,False,,False,False,0.0000,5301,5390.0,,,83.0,,931.0,,{}
238,113388,CA,[],2018-05-30T14:02:24.186937-07:00,2018-05-31T04:45:03.380769-07:00,,,Life Enhancements Services,,,A10-18-0000285,,False,,,,,USD,,,Life Enhancements Services,,,,,1966 Broadway St,,,94589,Vallejo,,,38.138696,-122.252073,7076548842,,,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
239,365307,CA,[],2020-02-04T10:03:54.270315-08:00,2020-02-04T10:03:55.513076-08:00,,,,,,C10-0000228-LIC,,False,,,,,USD,,,Lit La Mesa,Lit La Mesa,,,,7729 University AVE,,,91942,La Mesa,San Diego,,32.761460,-117.031002,,,,,,True,,False,False,0.0000,5301,9356.0,,,30.0,,,,{}
240,493423,CA,[],2020-08-14T13:15:47.949717-07:00,2020-08-14T13:15:48.467178-07:00,,,,,,C10-0000398-LIC,,False,,,,,USD,,,Long Beach Wellness Center,Long Beach Wellness Center,,,,5900 E Spring Street,,,90815,Long Beach,Los Angeles,,33.810422,-118.117355,,,,,,True,,False,False,0.0000,5301,5456.0,,,83.0,,,,{}
241,113389,CA,[],2018-05-30T14:02:24.283784-07:00,2018-11-06T07:34:51.563428-08:00,,,Los Angeles Patients Caregivers Group,,,A10-17-0000077,,False,,,,,USD,,,Los Angeles Patients Caregivers Group,,,,,7213 Santa Monica Blvd,,,90046,West Hollywood,,,34.090840,-118.346705,3238826033,,weholapcg@gmail.com,,,False,,False,False,0.0000,5301,3594.0,,,32.0,,,,{}
242,113390,CA,[],2018-05-30T14:02:24.383760-07:00,2019-10-11T14:41:52.990596-07:00,,,Los Angeles Valley Caregivers - LAVC,,,A10-18-0000198,,False,,,,,USD,,,Los Angeles Valley Caregivers - LAVC,,,,,6132 Wilshire Blvd,,,90048,Los Angeles,,,34.062927,-118.362667,3235001040,,lavcdispensary@gmail.com,,,False,,True,False,0.0000,5301,,,,32.0,,,,{}
243,121683,CA,[32436],2018-07-03T12:59:36.773386-07:00,2020-07-21T14:15:01.079327-07:00,2018-09-25,,Erba,,,C10-0000383-LIC,,False,,,,<p><b><i><u>ONLY ACCEPT DELIVERY MONDAY - FRIDAY 11AM - 6PM</u></i></b></p>,USD,,,Los Angeles Wellness Center,,,,,12320 Pico Blvd,,,90064,Los Angeles,,,34.028126,-118.452295,9096585045,,info@erbamarkets.com,<p>Dmg_nenc@yahoo.com<br></p>,,False,,False,False,0.0000,5301,3674.0,413.0,,83.0,3.0,1055.0,,{}
244,359168,CA,[],2020-01-25T15:54:42.675873-08:00,2020-01-25T15:54:43.943970-08:00,,,,,,C10-0000301-LIC,,False,,,,,USD,,,Lotus River,Lotus River,,,,921 W LAUREL AVE,,,93436,LOMPOC,Santa Barbara,,34.643986,-120.467784,,,,,,True,,False,False,0.0000,5301,9150.0,,,83.0,,,,{}
245,122948,CA,[],2018-07-06T15:20:59.382029-07:00,2018-10-30T17:22:14.956416-07:00,,,Love In It,,,A10-17-0000058-TEMP,,False,,,,,USD,,,Love In It,,,,,10464 Lansing St,,,95460,Mendocino,,,39.306069,-123.798795,,,,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
